dataset	relpath	url	bytes	md5	drop
karlsson2013	PRJEB1786/ERR260190/ERR260190_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260190/ERR260190_1.fastq.gz	1978579303	ef6ff1fb9e66ab8b4503710bf46fc355	1
karlsson2013	PRJEB1786/ERR260190/ERR260190_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260190/ERR260190_2.fastq.gz	1955460896	7f2e80ef04e3de0f3ecd1290cab9a41d	1
karlsson2013	PRJEB1786/ERR260196/ERR260196_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260196/ERR260196_1.fastq.gz	2058330454	851d386fc06533c141a2058ed168b5dc	1
karlsson2013	PRJEB1786/ERR260196/ERR260196_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260196/ERR260196_2.fastq.gz	1972928173	235235c7db8a3791f2b3f66eab75a2d6	1
karlsson2013	PRJEB1786/ERR260197/ERR260197_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260197/ERR260197_1.fastq.gz	2010499274	251f8b35311e41e290a19dc25e3b7313	1
karlsson2013	PRJEB1786/ERR260197/ERR260197_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260197/ERR260197_2.fastq.gz	1930824369	f930814d1ff3ebe1e4ce92689ab61e5c	1
karlsson2013	PRJEB1786/ERR260201/ERR260201_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260201/ERR260201_1.fastq.gz	2080349711	8d2507cd5162f7d38465fe5593527184	1
karlsson2013	PRJEB1786/ERR260201/ERR260201_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260201/ERR260201_2.fastq.gz	1990629573	0a6a4691016c55ccad5b283840b40044	1
karlsson2013	PRJEB1786/ERR260204/ERR260204_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260204/ERR260204_1.fastq.gz	1201460329	ce2dc730e466a11c67fbec42249fb8bd	1
karlsson2013	PRJEB1786/ERR260204/ERR260204_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260204/ERR260204_2.fastq.gz	1203865280	af80b30bb7a1a27ffd78857b0550fcab	1
karlsson2013	PRJEB1786/ERR260206/ERR260206_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260206/ERR260206_1.fastq.gz	1322092430	cb939bee2ee4624cd3292ae5d3f7f973	1
karlsson2013	PRJEB1786/ERR260206/ERR260206_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260206/ERR260206_2.fastq.gz	1271510111	af275d03064cdb4fca91684985315765	1
karlsson2013	PRJEB1786/ERR260210/ERR260210_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260210/ERR260210_1.fastq.gz	1678035426	1bd4290a5c8e9cd0153d5b9b18426deb	1
karlsson2013	PRJEB1786/ERR260210/ERR260210_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260210/ERR260210_2.fastq.gz	1617331254	ccc15fa667ca6e694a488a32d2fc6354	1
karlsson2013	PRJEB1786/ERR260214/ERR260214_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260214/ERR260214_1.fastq.gz	1870560479	844058055f680e65057ef798d17f0c9f	1
karlsson2013	PRJEB1786/ERR260214/ERR260214_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260214/ERR260214_2.fastq.gz	1790961220	1bb992fd930a292dbc542d3799b4c5dc	1
karlsson2013	PRJEB1786/ERR260216/ERR260216_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260216/ERR260216_1.fastq.gz	430133990	9923f540d57970a44440f3ed1138f223	1
karlsson2013	PRJEB1786/ERR260216/ERR260216_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260216/ERR260216_2.fastq.gz	427750000	ae6670ef48ff17332a302f67b3b1e8a5	1
karlsson2013	PRJEB1786/ERR260226/ERR260226_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260226/ERR260226_1.fastq.gz	1226571514	fce77dd64db9c33ef76b9a3bc42d8ed3	1
karlsson2013	PRJEB1786/ERR260226/ERR260226_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260226/ERR260226_2.fastq.gz	1223282489	d8c3649aa68c33f4443659b6c2610217	1
karlsson2013	PRJEB1786/ERR260233/ERR260233_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260233/ERR260233_1.fastq.gz	946477229	08f28420f15205a58357f404833ed057	1
karlsson2013	PRJEB1786/ERR260233/ERR260233_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260233/ERR260233_2.fastq.gz	938713493	6fa18319dcf1b54d3cd132d040c59ab3	1
karlsson2013	PRJEB1786/ERR260234/ERR260234_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260234/ERR260234_1.fastq.gz	1122089038	920684ac68f1f0c5a9bd42bf5be82918	1
karlsson2013	PRJEB1786/ERR260234/ERR260234_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260234/ERR260234_2.fastq.gz	1112902913	434bc0976fa5e9bd39dcb59699906f19	1
karlsson2013	PRJEB1786/ERR260235/ERR260235_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260235/ERR260235_1.fastq.gz	689374266	da370cd57f360c386f80a753707a9e68	1
karlsson2013	PRJEB1786/ERR260235/ERR260235_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260235/ERR260235_2.fastq.gz	686232638	29aecc4d235c865867a87c8d1e6badda	1
karlsson2013	PRJEB1786/ERR260238/ERR260238_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260238/ERR260238_1.fastq.gz	1281878423	e82b84ee3dff98d9f4f00e378bb28bd4	1
karlsson2013	PRJEB1786/ERR260238/ERR260238_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260238/ERR260238_2.fastq.gz	1280432942	906544feed19b879f5ec037e9cf1a63a	1
karlsson2013	PRJEB1786/ERR260247/ERR260247_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260247/ERR260247_1.fastq.gz	1026521418	63e6571522d97b747ee91f0f3e681ae6	1
karlsson2013	PRJEB1786/ERR260247/ERR260247_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260247/ERR260247_2.fastq.gz	1018800082	da6e2ecd0dd0fa250ab1a30eaeb0e68f	1
karlsson2013	PRJEB1786/ERR260250/ERR260250_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260250/ERR260250_1.fastq.gz	1501012203	d5d1befdff5c73589f93751d59eea980	1
karlsson2013	PRJEB1786/ERR260250/ERR260250_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260250/ERR260250_2.fastq.gz	1499280745	a6870ca4a240db42c29631c5746ec970	1
karlsson2013	PRJEB1786/ERR260260/ERR260260_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260260/ERR260260_1.fastq.gz	1729766614	2e576bf007f029f98456d50762c159ae	1
karlsson2013	PRJEB1786/ERR260260/ERR260260_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260260/ERR260260_2.fastq.gz	1734800892	c6a8bc43d322428796275f26af708e33	1
karlsson2013	PRJEB1786/ERR260264/ERR260264_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260264/ERR260264_1.fastq.gz	2199792064	4d7472c794825cc8d44ef554afcd8f9f	1
karlsson2013	PRJEB1786/ERR260264/ERR260264_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260264/ERR260264_2.fastq.gz	2206180397	667845585f3ae746fcb942730b96e7bf	1
karlsson2013	PRJEB1786/ERR260140/ERR260140_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260140/ERR260140_1.fastq.gz	837700447	9dfc470077c676bc8279ef55120bf95b	1
karlsson2013	PRJEB1786/ERR260140/ERR260140_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260140/ERR260140_2.fastq.gz	842365762	565be45c81e34bf9183fe3fc7a55c273	1
karlsson2013	PRJEB1786/ERR260141/ERR260141_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260141/ERR260141_1.fastq.gz	1081851150	c37d6faaf1818b860e4fb6cf43b4be73	1
karlsson2013	PRJEB1786/ERR260141/ERR260141_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260141/ERR260141_2.fastq.gz	1088491199	88a80e0eab4d99a6c1596da65de87f44	1
karlsson2013	PRJEB1786/ERR260142/ERR260142_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260142/ERR260142_1.fastq.gz	1113372948	7d5739fe28927e98a1c240daa766a5ec	1
karlsson2013	PRJEB1786/ERR260142/ERR260142_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260142/ERR260142_2.fastq.gz	1110592938	08e39c50feda95df84eddffce4e744fd	1
karlsson2013	PRJEB1786/ERR260146/ERR260146_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260146/ERR260146_1.fastq.gz	1251103742	edb92973955db1627c0464081745d73a	1
karlsson2013	PRJEB1786/ERR260146/ERR260146_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260146/ERR260146_2.fastq.gz	1234802190	07c24aefa69926afa91f76302fbc7c9e	1
karlsson2013	PRJEB1786/ERR260156/ERR260156_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260156/ERR260156_1.fastq.gz	738908761	e1fe723cd63f7a2ffd4164e574a2a6d9	1
karlsson2013	PRJEB1786/ERR260156/ERR260156_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260156/ERR260156_2.fastq.gz	744144462	489f697cfe274924c90c79b226c2448e	1
karlsson2013	PRJEB1786/ERR260157/ERR260157_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260157/ERR260157_1.fastq.gz	1033132308	eed2363d90c41677e002c1c25a374963	1
karlsson2013	PRJEB1786/ERR260157/ERR260157_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260157/ERR260157_2.fastq.gz	1038544148	8c414e2957b4bacc71e0f3a18f1cf473	1
karlsson2013	PRJEB1786/ERR260160/ERR260160_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260160/ERR260160_1.fastq.gz	1025340119	40a9b24e5198f1754c273bc795243a2c	1
karlsson2013	PRJEB1786/ERR260160/ERR260160_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260160/ERR260160_2.fastq.gz	1030379835	54298fdba4e7363c6ff5acd89f3a4091	1
karlsson2013	PRJEB1786/ERR260162/ERR260162_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260162/ERR260162_1.fastq.gz	2982609612	6391a9bd7f94d812b08b5e80a98c83b2	1
karlsson2013	PRJEB1786/ERR260162/ERR260162_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260162/ERR260162_2.fastq.gz	2922462449	60b41eb54fc8839a040052e4e4017a09	1
karlsson2013	PRJEB1786/ERR260165/ERR260165_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260165/ERR260165_1.fastq.gz	2241820100	55eeaca393b5cf20f8d96f6fd22addd7	1
karlsson2013	PRJEB1786/ERR260165/ERR260165_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260165/ERR260165_2.fastq.gz	2202848503	83099f27ff26e53e50fa2407eaddb96f	1
karlsson2013	PRJEB1786/ERR260180/ERR260180_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260180/ERR260180_1.fastq.gz	1536553314	dd8b96b6fb1183de7725be704ea1b375	1
karlsson2013	PRJEB1786/ERR260180/ERR260180_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260180/ERR260180_2.fastq.gz	1523865580	7cd28c21528fef447a625f329e180f66	1
karlsson2013	PRJEB1786/ERR260185/ERR260185_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260185/ERR260185_1.fastq.gz	2040938853	8c922cf6ddd5925acda039a92814a7bb	1
karlsson2013	PRJEB1786/ERR260185/ERR260185_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260185/ERR260185_2.fastq.gz	2013713944	2d71e4de34849fef53428f855c160981	1
karlsson2013	PRJEB1786/ERR260188/ERR260188_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260188/ERR260188_1.fastq.gz	1999666736	057666f1e604e622ce959f110088cf60	1
karlsson2013	PRJEB1786/ERR260188/ERR260188_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260188/ERR260188_2.fastq.gz	1975858770	976eac13b6ca3b539323e993f6d826b3	1
karlsson2013	PRJEB1786/ERR260193/ERR260193_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260193/ERR260193_1.fastq.gz	1275452592	d98123fa4f847088ee1c0a6cc6de78fa	1
karlsson2013	PRJEB1786/ERR260193/ERR260193_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260193/ERR260193_2.fastq.gz	1275447276	927f9f4cc8b2d6542e820624216d716a	1
karlsson2013	PRJEB1786/ERR260200/ERR260200_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260200/ERR260200_1.fastq.gz	1719000767	6299162dd2658f4c02e5dacd00e5477f	1
karlsson2013	PRJEB1786/ERR260200/ERR260200_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260200/ERR260200_2.fastq.gz	1650407871	99932772af7d5bd807363e1cdd33c5bc	1
karlsson2013	PRJEB1786/ERR260203/ERR260203_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260203/ERR260203_1.fastq.gz	1366262385	2dd607a082905f30d9fbe2db78ab4a35	1
karlsson2013	PRJEB1786/ERR260203/ERR260203_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260203/ERR260203_2.fastq.gz	1314989872	bf3f8dcd0c3ef0a58d1861f6407eee3f	1
karlsson2013	PRJEB1786/ERR260228/ERR260228_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260228/ERR260228_1.fastq.gz	1712374079	15eaf6f200ca2eb2c314f4439f6af49f	1
karlsson2013	PRJEB1786/ERR260228/ERR260228_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260228/ERR260228_2.fastq.gz	1715517447	cb995d3e114874d97c5eb1faa3f3dea8	1
karlsson2013	PRJEB1786/ERR260236/ERR260236_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260236/ERR260236_1.fastq.gz	919921400	8387000220b61f9d88736e5cbb1fe422	1
karlsson2013	PRJEB1786/ERR260236/ERR260236_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260236/ERR260236_2.fastq.gz	915191250	2401aa580b51588c40918354b24ce3d4	1
karlsson2013	PRJEB1786/ERR260239/ERR260239_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260239/ERR260239_1.fastq.gz	1130282170	b85ce923cbbda027195badb792a57a57	1
karlsson2013	PRJEB1786/ERR260239/ERR260239_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260239/ERR260239_2.fastq.gz	1125702156	e70d716d989ee4543765692f865e9ec6	1
karlsson2013	PRJEB1786/ERR260241/ERR260241_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260241/ERR260241_1.fastq.gz	1034814580	98cdd7e321af3676f990dc79ebff7f08	1
karlsson2013	PRJEB1786/ERR260241/ERR260241_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260241/ERR260241_2.fastq.gz	1032079582	b74d28aaf6eabd39e195c2cfd1c63085	1
karlsson2013	PRJEB1786/ERR260248/ERR260248_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260248/ERR260248_1.fastq.gz	996555312	920c1c7230d6a24fade20c23856187d5	1
karlsson2013	PRJEB1786/ERR260248/ERR260248_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260248/ERR260248_2.fastq.gz	991686342	957809a9332b9a858d05e3222d46fe18	1
karlsson2013	PRJEB1786/ERR260256/ERR260256_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260256/ERR260256_1.fastq.gz	1337120020	785212b5d49a916fef64d37d8c72a2d2	1
karlsson2013	PRJEB1786/ERR260256/ERR260256_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260256/ERR260256_2.fastq.gz	1318052931	cd3415ae3e0931fb2373b5ffab7bfb01	1
karlsson2013	PRJEB1786/ERR260257/ERR260257_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260257/ERR260257_1.fastq.gz	2065993628	faef78c709b8077832ac58b5d3f21186	1
karlsson2013	PRJEB1786/ERR260257/ERR260257_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260257/ERR260257_2.fastq.gz	2058421966	e57dd359f2583b5e41c2b6f40596a729	1
karlsson2013	PRJEB1786/ERR260258/ERR260258_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260258/ERR260258_1.fastq.gz	1077078716	e91d81fa7eaab522664b269707f9f17a	1
karlsson2013	PRJEB1786/ERR260258/ERR260258_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260258/ERR260258_2.fastq.gz	1082450617	fc04ac0866b3a23c53531ab2a3f9bd3a	1
karlsson2013	PRJEB1786/ERR260261/ERR260261_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260261/ERR260261_1.fastq.gz	1789688029	c901c846ad30b76c225658157110880e	1
karlsson2013	PRJEB1786/ERR260261/ERR260261_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260261/ERR260261_2.fastq.gz	1795875230	338352f781b23ff1ca645fe509173d13	1
karlsson2013	PRJEB1786/ERR260262/ERR260262_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260262/ERR260262_1.fastq.gz	1337768417	1e5b221d18de72ca36535ab0f60e9e08	1
karlsson2013	PRJEB1786/ERR260262/ERR260262_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260262/ERR260262_2.fastq.gz	1344932759	dd0cd934b5cd4501f1d8e08b13c8d79a	1
karlsson2013	PRJEB1786/ERR260265/ERR260265_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260265/ERR260265_1.fastq.gz	1986396908	ac6904775489ce36f24c1402dd4b3f58	1
karlsson2013	PRJEB1786/ERR260265/ERR260265_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260265/ERR260265_2.fastq.gz	1993994922	dac96854dc10f9320153f2926d6299c8	1
karlsson2013	PRJEB1786/ERR260269/ERR260269_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260269/ERR260269_1.fastq.gz	401628940	366866772f51409f993e217e8e6b0551	1
karlsson2013	PRJEB1786/ERR260269/ERR260269_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260269/ERR260269_2.fastq.gz	389201182	b53d2e4866e51bd0320c2b886f54e22e	1
karlsson2013	PRJEB1786/ERR260270/ERR260270_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260270/ERR260270_1.fastq.gz	442736500	85c4853cda41d9005a1642bb9116cfaa	1
karlsson2013	PRJEB1786/ERR260270/ERR260270_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260270/ERR260270_2.fastq.gz	429500043	a59ccc12672deb3986b7af8a5c50b1dd	1
karlsson2013	PRJEB1786/ERR260271/ERR260271_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260271/ERR260271_1.fastq.gz	324018179	dc0e1e40f0d3ec39a3af37460fe3c946	1
karlsson2013	PRJEB1786/ERR260271/ERR260271_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260271/ERR260271_2.fastq.gz	314802144	d110161a4a7d5114ed552d25ee1feee3	1
karlsson2013	PRJEB1786/ERR260274/ERR260274_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260274/ERR260274_1.fastq.gz	480547422	3d1843d07380ad6160a139afb82e936a	1
karlsson2013	PRJEB1786/ERR260274/ERR260274_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260274/ERR260274_2.fastq.gz	467864014	88a540dea6ee084cce60a1ef07903795	1
karlsson2013	PRJEB1786/ERR260275/ERR260275_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260275/ERR260275_1.fastq.gz	445789907	3faffa689ea7e12e649b7f72c4ee7662	1
karlsson2013	PRJEB1786/ERR260275/ERR260275_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260275/ERR260275_2.fastq.gz	434353296	ba2e91406998d5c92bc904b7e392adcb	1
karlsson2013	PRJEB1786/ERR260276/ERR260276_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260276/ERR260276_1.fastq.gz	420061342	16cab7103af5c855aae3338e64304aa6	1
karlsson2013	PRJEB1786/ERR260276/ERR260276_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260276/ERR260276_2.fastq.gz	408753730	ce5db1b7a230de9bf605a2ea80ebf247	1
li2019	PRJNA485196/SRR7664620/SRR7664620_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR766/000/SRR7664620/SRR7664620_1.fastq.gz	668969255	a1e6a80588d183c9eed635433d4b7c5f	1
li2019	PRJNA485196/SRR7664620/SRR7664620_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR766/000/SRR7664620/SRR7664620_2.fastq.gz	748602212	36bf5b948b2fb4ef6578d59d509dbc39	1
li2019	PRJNA485196/SRR7664616/SRR7664616_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR766/006/SRR7664616/SRR7664616_1.fastq.gz	1968520363	ee08f6d509444823deffbc4aea3f2c55	1
li2019	PRJNA485196/SRR7664616/SRR7664616_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR766/006/SRR7664616/SRR7664616_2.fastq.gz	2216581363	c0694630772cf3d7b60df9d99d586ff9	1
li2019	PRJNA485196/SRR7664615/SRR7664615_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR766/005/SRR7664615/SRR7664615_1.fastq.gz	1972540869	ea635ac6f98e275d68998d4c697a5121	1
li2019	PRJNA485196/SRR7664615/SRR7664615_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR766/005/SRR7664615/SRR7664615_2.fastq.gz	2234743203	12ef49816c395dcb92f19db7b35ef5ec	1
li2019	PRJNA485196/SRR7664618/SRR7664618_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR766/008/SRR7664618/SRR7664618_1.fastq.gz	2114393312	b4550143daadc82352e48862f359cb90	1
li2019	PRJNA485196/SRR7664618/SRR7664618_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR766/008/SRR7664618/SRR7664618_2.fastq.gz	2370993286	11ecdb6b6b6d050a726d1f8ed6ce585e	1
li2019	PRJNA485196/SRR7664617/SRR7664617_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR766/007/SRR7664617/SRR7664617_1.fastq.gz	2328264067	339a18f18ece121e0b2456ef3a52deeb	1
li2019	PRJNA485196/SRR7664617/SRR7664617_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR766/007/SRR7664617/SRR7664617_2.fastq.gz	2623522105	04682dcf9231504ee4088eaa148db49e	1
li2019	PRJNA485196/SRR7664619/SRR7664619_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR766/009/SRR7664619/SRR7664619_1.fastq.gz	2125186007	e5eff9422b3239d2a6d4794258644895	1
li2019	PRJNA485196/SRR7664619/SRR7664619_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR766/009/SRR7664619/SRR7664619_2.fastq.gz	2388779253	d3bf1f5361e555b03f27c4ce147ff1d6	1
sunagawa2015	PRJEB1787/ERR315858/ERR315858_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315858/ERR315858_1.fastq.gz	3298960067	e08b9c82400970b53dec7dc3ecf0eb92	1
sunagawa2015	PRJEB1787/ERR315858/ERR315858_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315858/ERR315858_2.fastq.gz	3446472957	7b0f7b7fc897200a8f24193eb99a6b31	1
sunagawa2015	PRJEB1787/ERR315861/ERR315861_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315861/ERR315861_1.fastq.gz	3252661054	91993a14853c0f9cbdef109e3f431c57	1
sunagawa2015	PRJEB1787/ERR315861/ERR315861_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315861/ERR315861_2.fastq.gz	3422115347	a8e6876347b7b897ee660a3bf279543c	1
sunagawa2015	PRJEB1787/ERR318618/ERR318618_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR318/ERR318618/ERR318618_1.fastq.gz	6464954466	ea11383004cf46b5411a0719e266feb7	1
sunagawa2015	PRJEB1787/ERR318618/ERR318618_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR318/ERR318618/ERR318618_2.fastq.gz	6254367910	a27809a61595380e2af3ebf7a4771cb9	1
